Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score,behavior_risk
PRV55227,46,12100,263.0434782608696,3300,20,0,-0.1696352106725807,0.12081819
PRV55229,243,257520,1059.7530864197531,57000,107,0,0.0628558701304095,0.18423815
PRV55230,565,2612740,4624.3185840707965,57000,161,1,0.2328532790785538,0.65431076
PRV55231,126,41470,329.1269841269841,3300,39,0,-0.1207316059120717,0.1692032
PRV55232,107,310420,2901.121495327103,58000,23,0,-0.031312504361506,0.29461104
PRV55233,187,54940,293.7967914438503,4000,33,0,-0.1118064230025167,0.13668057
PRV55234,184,94600,514.1304347826087,10000,57,0,-0.0623136021733643,0.16910869
PRV55235,160,60920,380.75,3300,39,0,-0.1083704440962981,0.14969817
PRV55236,54,237260,4393.703703703704,57000,18,0,-0.0472698017935284,0.4440348
PRV55237,117,131700,1125.6410256410256,21000,39,0,-0.0792617910181459,0.18270613
PRV55238,101,39250,388.6138613861386,6100,43,0,-0.1081264982394368,0.17299482
PRV55239,161,49540,307.70186335403724,3300,53,0,-0.0929968430132491,0.15806827
PRV55240,163,119840,735.2147239263803,24000,41,0,-0.0766178059583231,0.22385387
PRV55242,34,65630,1930.2941176470588,15000,20,0,-0.1299611674295173,0.101317026
PRV55243,257,66230,257.70428015564204,3300,113,0,0.0251629698992826,0.13445483
PRV55244,25,7500,300.0,2100,6,0,-0.174463416321017,0.031357765
PRV55246,227,57290,252.37885462555067,3300,88,0,-0.0193185722700289,0.16238911
PRV55247,355,128140,360.9577464788732,13000,14,0,-0.0753256688399142,0.15479028
PRV55248,133,46760,351.57894736842104,3300,26,0,-0.1398183552944685,0.15481253
PRV55250,301,343940,1142.6578073089702,57000,21,1,-0.0042457033280357,0.18634944
PRV55252,45,14220,316.0,3100,3,0,-0.176961753554552,0.089056045
PRV55254,15,4960,330.6666666666667,3300,10,0,-0.1764358887288084,0.01891126
PRV55255,12,2590,215.8333333333333,1200,8,0,-0.1724140208631107,0.017734205
PRV55256,28,34150,1219.642857142857,14000,13,0,-0.1411321678100859,0.044192363
PRV55257,137,35840,261.6058394160584,3300,10,0,-0.1563418554519506,0.16035938
PRV55258,42,25200,600.0,12000,17,0,-0.1505189721893652,0.121261835
PRV55259,42,13890,330.7142857142857,3300,19,0,-0.1724325958227878,0.08796303
PRV55260,57,22310,391.4035087719298,3300,15,0,-0.1714684980666714,0.16511872
PRV55261,30,4780,159.33333333333334,800,12,0,-0.1654445628708566,0.044304393
PRV55262,397,235860,594.1057934508816,46000,18,0,-0.0063800858717353,0.17202532
PRV55263,319,103750,325.23510971786834,3300,32,0,-0.0711994524341141,0.16058162
PRV55264,528,147430,279.2234848484849,10080,33,0,-0.0266976028291572,0.15427595
PRV55265,201,43280,215.3233830845771,3300,10,0,-0.1387633721433315,0.15764171
PRV55266,25,45740,1829.6,7000,9,1,-0.1409359677141297,0.05197745
PRV55267,144,36020,250.13888888888889,3300,12,0,-0.1541374339610951,0.14309481
PRV55268,48,13310,277.2916666666667,3300,4,0,-0.1767696206631383,0.14619188
PRV55269,172,53490,310.98837209302326,6000,21,0,-0.1298300676381021,0.15410456
PRV55270,204,63190,309.7549019607843,5000,8,0,-0.1267657581404899,0.17787194
PRV55271,15,6020,401.3333333333333,1500,4,0,-0.1749086892831384,0.018981695
PRV55272,211,53340,252.7962085308057,3300,11,0,-0.1333997130809222,0.13902685
PRV55273,18,4240,235.5555555555556,1700,10,0,-0.1727398485756374,0.021457687
PRV55274,70,20800,297.1428571428572,3300,1,0,-0.1720019538004102,0.17725402
PRV55275,54,12370,229.07407407407408,1700,2,0,-0.1676292665992918,0.17315911
PRV55276,58,10830,186.72413793103448,2900,1,0,-0.1683017868893802,0.159628
PRV55277,17,4200,247.05882352941177,1800,2,0,-0.1772146600842301,0.01805371
PRV55278,45,7200,160.0,700,2,0,-0.1685206946624117,0.12448729
PRV55279,81,28610,353.2098765432099,3300,1,0,-0.1669975383596948,0.17133142
PRV55281,190,54330,285.94736842105266,3300,1,0,-0.1363626864801972,0.1575539
PRV55283,36,12390,344.1666666666667,2400,2,0,-0.1743654575366409,0.06528605
PRV55285,7,530,75.71428571428571,400,2,0,-0.1718693355340114,0.04854582
PRV55286,4,570,142.5,400,2,0,-0.1747014952280552,0.0
PRV55289,14,3710,265.0,1200,3,0,-0.1774814854982573,0.01805742
PRV55291,6,2190,365.0,1700,1,0,-0.1729043383069663,0.049173396
PRV55292,6,610,101.66666666666669,300,2,0,-0.1736931025826554,0.048626736
PRV55293,33,5530,167.57575757575756,3300,2,0,-0.1746635502575109,0.04432541
PRV55295,88,20380,231.5909090909091,3300,3,0,-0.1679740546514338,0.15280078
PRV55296,57,12750,223.68421052631572,2500,1,0,-0.1704493074874095,0.14427797
PRV55297,98,21280,217.1428571428572,2400,3,0,-0.1583513075261749,0.15939508
PRV55298,57,15740,276.140350877193,2400,2,0,-0.1718963634538211,0.17304167
PRV55299,18,5930,329.44444444444446,2400,2,0,-0.1796025412387444,0.021904288
PRV55300,32,8320,260.0,1600,1,0,-0.1707033447640979,0.052580148
PRV55302,1,400,400.0,400,1,0,-0.1664997384331007,0.0
PRV55304,204,76330,374.1666666666667,14400,2,0,-0.1123522486316442,0.20879847
PRV55305,3,4210,1403.3333333333333,4060,3,0,-0.1513408863749121,0.0
PRV55306,59,16500,279.6610169491525,2700,2,0,-0.1745865563487169,0.16428038
PRV55307,110,24250,220.45454545454547,2300,4,0,-0.1518816027223253,0.17323071
PRV55309,35,11800,337.1428571428572,3060,1,0,-0.1747129235587582,0.06477272
PRV55312,91,17280,189.8901098901099,3300,3,0,-0.1631083232015015,0.1515396
PRV55313,192,57410,299.0104166666667,3300,1,0,-0.1359977071261315,0.16058123
PRV55314,89,25040,281.34831460674155,2800,4,0,-0.1645088929421632,0.14037785
PRV55316,65,15490,238.30769230769232,3300,3,0,-0.175810614536916,0.14923112
PRV55318,63,26300,417.4603174603175,12100,2,0,-0.1517299713393561,0.12497465
PRV55319,17,4570,268.8235294117647,3300,1,0,-0.1782100158641603,0.019387921
PRV55320,34,6400,188.23529411764707,900,2,0,-0.1746614458247414,0.054789517
PRV55322,28,7270,259.6428571428572,3200,3,0,-0.1791204397042377,0.036887817
PRV55323,144,36470,253.26388888888889,3300,5,0,-0.1537203054140309,0.1261502
PRV55324,25,7530,301.2,3300,3,0,-0.1790629959940322,0.029122006
PRV55325,41,14980,365.3658536585366,3300,3,0,-0.1761952037111209,0.09293661
PRV55326,58,11700,201.72413793103448,3300,2,0,-0.1737487706407738,0.15158817
PRV55329,2,360,180.0,300,2,0,-0.1700245058968459,0.0
PRV55330,4,1170,292.5,900,2,0,-0.1749191924001993,0.0
PRV55331,23,4700,204.34782608695653,1400,2,0,-0.177315499734633,0.028758511
PRV55333,51,9500,186.2745098039216,1700,1,0,-0.1651982205758831,0.17000693
PRV55335,24,1760,73.33333333333333,300,1,0,-0.1673890055099536,0.029917385
PRV55337,13,1890,145.3846153846154,500,2,0,-0.1758398407268469,0.01756498
PRV55338,46,8790,191.08695652173915,1900,1,0,-0.1657483245109869,0.11179514
PRV55339,30,7880,262.6666666666667,2100,1,0,-0.1726166931067206,0.040021617
PRV55340,108,32730,303.05555555555554,3300,1,0,-0.1585027900410416,0.14899436
PRV55341,14,1240,88.57142857142857,600,1,0,-0.1732198788771812,0.017431682
PRV55342,9,2440,271.1111111111111,1300,1,0,-0.1743769746557016,0.034562968
PRV55343,90,23940,266.0,3300,6,0,-0.1676077857963119,0.14531635
PRV55344,14,8320,594.2857142857143,2300,1,0,-0.1686607319305064,0.018608341
PRV55345,15,7310,487.3333333333333,3000,2,0,-0.1774196071890794,0.018351357
PRV55348,7,610,87.14285714285714,200,2,0,-0.171755545367862,0.04862238
PRV55350,31,4210,135.80645161290323,700,2,0,-0.1691285159352843,0.044320583
PRV55351,10,1650,165.0,800,1,0,-0.1762255668068651,0.022201512
PRV55352,39,12850,329.4871794871795,3200,1,0,-0.1745185989632463,0.08305986
PRV55353,12,2970,247.5,1700,3,0,-0.1769505179142612,0.017923051
PRV55354,178,43990,247.1348314606741,2300,4,0,-0.1394748583019372,0.15434875
PRV55355,1,90,90.0,90,1,0,-0.1656919797699161,0.0
PRV55356,27,5030,186.2962962962963,1000,2,0,-0.1760302061485436,0.03467135
PRV55357,161,37270,231.49068322981367,3300,1,0,-0.1463902294815668,0.16081303
PRV55358,37,14710,397.5675675675676,3200,1,0,-0.1738552517377944,0.07259305
PRV55359,113,47940,424.2477876106194,3300,3,0,-0.1540804985863308,0.16210328
PRV55360,17,4880,287.05882352941177,2600,1,0,-0.1772232411715472,0.020294981
PRV55361,85,23420,275.52941176470586,3200,5,0,-0.1678189911873582,0.1543764
PRV55362,148,36170,244.3918918918919,3300,4,0,-0.151466296599985,0.1810231
PRV55363,62,24070,388.2258064516129,3300,1,0,-0.1718770719451327,0.18103363
PRV55364,1,80,80.0,80,1,0,-0.1660638158773064,0.0
PRV55365,7,370,52.85714285714285,90,1,0,-0.1642148759462792,0.04853333
PRV55366,107,20310,189.8130841121496,2400,1,0,-0.1491345366649434,0.16264287
PRV55368,115,24770,215.3913043478261,3300,56,0,-0.0929192342909476,0.17279388
PRV55371,3,330,110.0,200,1,0,-0.1679345544465456,0.0
PRV55372,12,2620,218.3333333333333,500,1,0,-0.1740389552257685,0.017784346
PRV55374,33,335000,10151.515151515152,43000,6,1,-0.007435111941467,0.37179157
PRV55375,14,147900,10564.285714285714,57000,2,1,-0.0154847909914852,0.06215925
PRV55376,88,21470,243.97727272727272,3300,13,0,-0.1678529359708825,0.13534243
PRV55377,4,3410,852.5,3300,2,0,-0.1623052518348743,0.0
PRV55378,14,132000,9428.57142857143,35000,4,0,-0.0498039024841457,0.049819924
PRV55379,4,36000,9000.0,19000,1,0,-0.0722358755098979,0.0
PRV55381,45,173700,3860.0,32000,4,0,-0.0841902301590421,0.2536737
PRV55382,8,129000,16125.0,57000,5,0,0.0360283762921582,0.083316214
PRV55383,8,70000,8750.0,14000,2,0,-0.0772560065093671,0.048758123
PRV55384,1,30,30.0,30,1,0,-0.1625049873140977,0.0
PRV55385,8,70000,8750.0,29000,3,0,-0.0750193982481943,0.05018583
PRV55386,82,21010,256.219512195122,3300,2,0,-0.1691710546916532,0.15160745
PRV55387,6,90000,15000.0,57000,1,0,0.0305836775029556,0.09642017
PRV55388,515,134180,260.54368932038835,3300,15,0,-0.0541115628352624,0.16789225
PRV55390,26,23150,890.3846153846154,3300,5,0,-0.1602613167607708,0.03977406
PRV55392,192,302110,1573.4895833333333,36000,27,0,-0.0403459721390788,0.3217053
PRV55395,12,2970,247.5,1300,2,0,-0.1792572299250673,0.017822724
PRV55396,75,153830,2051.0666666666666,17000,47,0,-0.0483981725100497,0.2827292
PRV55397,6,630,105.0,400,5,0,-0.1690887781253722,0.048604142
PRV55398,13,1430,110.0,500,2,0,-0.1764568899157904,0.017651316
PRV55399,27,35790,1325.5555555555557,15000,10,0,-0.1409800313261589,0.040662274
PRV55400,1,200,200.0,200,1,0,-0.166509409991149,0.0
PRV55401,49,11560,235.9183673469388,2400,11,0,-0.1709554231622458,0.1543597
PRV55402,44,17720,402.7272727272728,3300,8,0,-0.1741292959691026,0.10699815
PRV55404,25,2420,96.8,500,1,0,-0.1679263393577825,0.028294737
PRV55405,10,2730,273.0,1100,1,0,-0.1764434804302007,0.01989362
PRV55408,16,5160,322.5,2500,2,0,-0.1782229340169172,0.018639278
PRV55409,5,280,56.0,200,2,0,-0.1675226486198437,0.07692041
PRV55410,56,15380,274.6428571428572,3300,8,0,-0.1756059999134912,0.16307327
PRV55411,39,11990,307.43589743589746,1700,2,0,-0.1686432949439259,0.07727423
PRV55412,11,1940,176.36363636363637,500,3,0,-0.1752043926760752,0.018355254
PRV55413,4,2200,550.0,2100,3,0,-0.1702161852556895,0.0
PRV55414,12,13670,1139.1666666666667,5000,4,0,-0.1534041172340464,0.020140652
PRV55416,73,20330,278.4931506849315,5000,21,0,-0.1527281804865748,0.1587562
PRV55417,30,3710,123.66666666666669,500,1,0,-0.1644470079260152,0.04400506
PRV55418,9,20190,2243.333333333333,8000,2,0,-0.1346292276268961,0.025666079
PRV55419,8,4430,553.75,2200,1,0,-0.1701734715043689,0.02718605
PRV55423,25,4710,188.4,1200,5,0,-0.1726247111689266,0.032454308
PRV55424,10,830,83.0,400,1,0,-0.1716041179702409,0.019570332
PRV55425,26,3880,149.23076923076923,1200,3,0,-0.171272258556988,0.034113083
PRV55426,77,22110,287.1428571428572,3300,2,0,-0.1707446251607519,0.14096692
PRV55427,1,50,50.0,50,1,0,-0.1639635810486024,0.0
PRV55428,1,7000,7000.0,7000,1,0,-0.0858043810973619,0.0
PRV55430,7,79000,11285.714285714286,31000,2,1,-0.0526913479793942,0.069662295
PRV55431,2,58000,29000.0,55000,1,0,0.1044156476928916,0.0
PRV55432,29,7430,256.2068965517241,1700,21,0,-0.1596934812196158,0.03777075
PRV55433,87,342020,3931.264367816092,57000,48,1,-0.0169823559874351,0.3988143
PRV55434,40,69800,1745.0,15000,28,0,-0.1183146360898387,0.15093406
PRV55435,151,1250050,8278.476821192053,77000,16,1,0.1547331506995692,0.43635282
PRV55436,11,2430,220.9090909090909,1300,10,0,-0.1695418130957693,0.018399311
PRV55437,106,400250,3775.943396226415,57000,69,1,0.0183503968357331,0.38002503
PRV55438,219,70190,320.50228310502285,9050,4,0,-0.1144926708360278,0.17333627
PRV55439,224,96290,429.8660714285714,3300,5,0,-0.1085008396272742,0.1685474
PRV55441,32,67910,2122.1875,12000,16,0,-0.1265818836317386,0.0810061
PRV55442,61,119850,1964.754098360656,13000,24,0,-0.0987036642433032,0.26922545
PRV55443,38,341390,8983.947368421053,39000,7,0,-0.0212474143036874,0.40660906
PRV55444,128,1313260,10259.84375,57000,15,1,0.1301632698062608,0.8382534
PRV55445,133,56500,424.812030075188,10400,20,0,-0.1342205348677966,0.1586366
PRV55446,98,23140,236.12244897959184,2800,73,0,-0.0616563404220388,0.17279014
PRV55447,66,22990,348.3333333333333,3300,39,0,-0.1331243151119831,0.16353945
PRV55448,40,9000,225.0,1400,32,0,-0.138598653392406,0.07326911
PRV55449,21,6480,308.57142857142856,2200,20,0,-0.1605300032197647,0.024200048
PRV55450,201,57610,286.6169154228856,5100,13,0,-0.1276404076229323,0.17814
PRV55451,11,860,78.18181818181819,200,10,0,-0.1604049454381358,0.019584468
PRV55452,60,372430,6207.166666666667,57000,15,0,-0.0253966152387725,0.43748266
PRV55453,795,294610,370.57861635220127,18000,16,1,0.0219081424416252,0.17373672
PRV55454,368,134960,366.7391304347826,12000,6,0,-0.0638332897609074,0.1936582
PRV55455,373,95350,255.63002680965147,3300,3,0,-0.0791980324756365,0.14729604
PRV55456,6,71300,11883.333333333334,39000,6,0,-0.0342173988918818,0.0938088
PRV55458,35,11830,338.0,2000,29,0,-0.1448608002876431,0.053333428
PRV55459,344,114890,333.9825581395349,3300,19,0,-0.0810695674159826,0.1883724
PRV55460,18,3430,190.5555555555556,1200,14,0,-0.1647324504888412,0.020233195
PRV55462,1907,4713830,2471.85631882538,57000,46,1,0.228865534507633,0.68218875
PRV55463,257,73500,285.9922178988327,3500,138,0,0.0459118283997243,0.15934569
PRV55464,29,6540,225.51724137931035,1800,15,0,-0.1655740468359477,0.035279
PRV55465,339,205830,607.1681415929204,34000,36,0,-0.0229654838427401,0.17126377
PRV55467,1896,569280,300.253164556962,16000,14,1,0.1330939479687743,0.17700829
PRV55468,27,10030,371.4814814814815,2500,12,0,-0.1730438435550605,0.035873882
PRV55469,10,2110,211.0,950,10,0,-0.1693607287502051,0.01979293
PRV55470,470,135060,287.3617021276596,3300,6,0,-0.0624957624531696,0.1707208
PRV55471,13,1670,128.46153846153845,400,9,0,-0.1650180817397918,0.017518131
PRV55472,23,255090,11090.869565217392,59000,3,1,-0.0019027398476066,0.21501069
PRV55473,6,1350,225.0,1000,5,0,-0.1740952879001668,0.07773402
PRV55474,80,17430,217.875,2200,53,0,-0.0949961038163586,0.15228409
PRV55475,17,3700,217.64705882352945,2700,16,0,-0.1651786126280592,0.020305308
PRV55477,46,17290,375.8695652173913,2400,26,0,-0.1558983905817403,0.124815874
PRV55479,672,162410,241.6815476190476,3300,2,0,-0.0179093178805822,0.1353053
PRV55480,42,14640,348.57142857142856,3300,32,0,-0.147571431369931,0.105082996
PRV55481,52,20310,390.5769230769231,5000,11,0,-0.1638719169653775,0.15750368
PRV55482,83,509250,6135.542168674699,57000,40,1,0.0083468337759758,0.71472466
PRV55483,76,778040,10237.368421052632,57000,13,1,0.0606651560529704,0.84211695
PRV55486,15,5170,344.6666666666667,1900,12,0,-0.1685768029510325,0.018863222
PRV55487,78,27000,346.15384615384613,3600,5,0,-0.1670914300875569,0.1478802
PRV55489,361,111740,309.52908587257616,5020,3,0,-0.0674994799576551,0.15379266
PRV55490,50,160900,3218.0,17000,40,0,-0.057686314184524,0.3576827
PRV55491,355,115770,326.11267605633805,3300,8,0,-0.0850401935634529,0.169525
PRV55492,42,281980,6713.809523809524,32000,31,1,-0.0334596235911111,0.48980817
PRV55493,39,6270,160.76923076923077,1100,18,0,-0.1589476381159633,0.077992
PRV55494,6,4470,745.0,4000,6,0,-0.1643727106439379,0.049694568
PRV55495,51,282660,5542.35294117647,46000,36,1,-0.0270581191479031,0.6616225
PRV55496,86,277440,3226.046511627907,33000,27,1,-0.0643411946643912,0.2907417
PRV55497,7,980,140.0,300,7,0,-0.1658978599926712,0.07736385
PRV55498,27,2830,104.8148148148148,500,20,0,-0.1540607384949342,0.03200889
PRV55499,33,7900,239.3939393939394,3300,17,0,-0.168845229729711,0.052003548
PRV55500,38,15060,396.3157894736842,3300,23,0,-0.1625012887161526,0.0841994
PRV55501,13,12940,995.3846153846154,10000,6,0,-0.1513822046061569,0.019766627
PRV55503,604,188780,312.5496688741722,9000,20,0,-0.0234004108225861,0.15416697
PRV55505,480,128250,267.1875,3300,6,0,-0.0653140324903275,0.15554225
PRV55506,14,124940,8924.285714285714,26000,5,1,-0.0652713841177648,0.056006197
PRV55507,87,44350,509.7701149425287,14000,13,0,-0.1449336184173194,0.18192522
PRV55508,16,9310,581.875,2400,10,0,-0.1683194016833483,0.020162504
PRV55509,39,362510,9295.128205128203,57000,28,1,0.0075820408400025,0.43327048
PRV55510,861,255210,296.411149825784,3300,418,0,0.1893807332014996,0.15112719
PRV55511,5,3520,704.0,2100,5,0,-0.1615828842033654,0.07883485
PRV55512,128,32330,252.578125,3500,2,0,-0.1581743310337882,0.14641319
PRV55513,38,12550,330.2631578947368,3300,29,0,-0.1545716502647267,0.08076686
PRV55514,295,158330,536.7118644067797,18000,13,1,-0.070079040213597,0.16540189
PRV55515,459,130860,285.0980392156863,3300,13,0,-0.0689841944369664,0.18296169
PRV55516,158,254930,1613.481012658228,26000,45,0,-0.0406133079712646,0.23094024
PRV55518,235,205770,875.6170212765958,36000,57,0,-0.018241456274591,0.19175802
PRV55519,23,94710,4117.826086956522,34000,16,1,-0.0915044888014128,0.08499898
PRV55520,287,95890,334.11149825783974,3300,14,0,-0.103344135636209,0.17124788
PRV55521,615,157650,256.3414634146341,3300,5,0,-0.0311866005552311,0.14995551
PRV55522,248,69570,280.5241935483871,3300,10,0,-0.1251625227963692,0.15274379
PRV55523,303,83320,274.983498349835,3300,16,0,-0.1002990228359791,0.15270486
PRV55525,933,294250,315.3804930332262,4900,3,0,0.0376810383021105,0.18062173
PRV55527,2,170,85.0,100,2,0,-0.1663571616573938,0.0
PRV55528,4,880,220.0,600,4,0,-0.1724422799773036,0.0
PRV55530,71,17730,249.7183098591549,2300,35,0,-0.1351131334795341,0.14627871
PRV55531,122,886130,7263.360655737705,40000,11,1,0.0635468219865265,0.7792063
PRV55534,146,35080,240.2739726027397,3360,9,0,-0.1533029258234287,0.15758091
PRV55535,42,9690,230.7142857142857,1200,25,0,-0.1504274504919339,0.08406613
PRV55536,222,148350,668.2432432432432,33000,11,0,-0.065945531762751,0.23575063
PRV55537,15,4810,320.6666666666667,2000,12,0,-0.1689072254742173,0.018594159
PRV55538,2,80,40.0,60,1,0,-0.1642273802739676,0.0
PRV55539,3,2620,873.3333333333334,2000,3,0,-0.1547116342165665,0.0
PRV55540,31,221040,7130.322580645161,36000,7,0,-0.0545363951119402,0.24667196
PRV55541,134,30380,226.71641791044777,3300,2,0,-0.1557873958068303,0.15941697
PRV55543,141,92600,656.7375886524823,44000,6,0,-0.0671161921126231,0.14428414
PRV55547,27,139420,5163.703703703704,57000,20,0,-0.0495978899514309,0.13427529
PRV55548,562,159660,284.0925266903915,3300,7,0,-0.0454301083022977,0.17188503
PRV55549,28,7300,260.7142857142857,2000,5,0,-0.1733846684071154,0.035480738
PRV55550,58,453200,7813.793103448276,57000,13,1,0.0035388836035343,0.68786424
PRV55551,91,29760,327.032967032967,3300,40,0,-0.1226169366831981,0.16357489
PRV55552,1206,436740,362.1393034825871,57000,20,0,0.1050135217719,0.24348122
PRV55554,78,16180,207.43589743589743,3300,3,0,-0.1684060742464494,0.14192595
PRV55555,50,55450,1109.0,9000,25,0,-0.1350733660453781,0.21060939
PRV55556,206,54080,262.5242718446602,2600,59,0,-0.0696075433790831,0.12596843
PRV55557,68,60450,888.9705882352941,22000,23,0,-0.1207838014531789,0.23609665
PRV55558,36,11330,314.72222222222223,3300,2,0,-0.1778106538933371,0.07201764
PRV55560,21,5170,246.1904761904762,1700,14,0,-0.1660343636393439,0.025676949
PRV55561,24,8360,348.3333333333333,5100,14,0,-0.161149646581173,0.028401615
PRV55562,17,2950,173.52941176470588,800,13,0,-0.1672538004295735,0.018446831
PRV55563,18,4690,260.55555555555554,2800,8,0,-0.1758292985301487,0.019642334
PRV55564,3,150,50.0,90,3,0,-0.1658991219080364,0.0
PRV55565,23,6440,280.0,2600,18,0,-0.165855337273984,0.028816469
PRV55566,53,17310,326.60377358490564,3300,4,0,-0.1764950180994067,0.1568937
PRV55567,70,213870,3055.285714285714,46000,26,0,-0.0574126346307006,0.44976264
