Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud
PRV55234,184,94600,514.1304347826087,10000,57,0
PRV55235,160,60920,380.75,3300,39,0
PRV55236,54,237260,4393.7037037037035,57000,18,0
PRV55237,117,131700,1125.6410256410256,21000,39,0
PRV55238,101,39250,388.61386138613864,6100,43,0
PRV55239,161,49540,307.70186335403724,3300,53,0
PRV55240,163,119840,735.2147239263803,24000,41,0
PRV55242,34,65630,1930.2941176470588,15000,20,0
PRV55243,257,66230,257.70428015564204,3300,113,0
PRV55244,25,7500,300.0,2100,6,0
PRV55246,227,57290,252.37885462555067,3300,88,0
PRV55247,355,128140,360.9577464788732,13000,14,0
PRV55248,133,46760,351.57894736842104,3300,26,0
PRV55250,301,343940,1142.6578073089702,57000,21,1
PRV55252,45,14220,316.0,3100,3,0
PRV55254,15,4960,330.6666666666667,3300,10,0
PRV55255,12,2590,215.83333333333334,1200,8,0
PRV55256,28,34150,1219.642857142857,14000,13,0
PRV55257,137,35840,261.6058394160584,3300,10,0
PRV55258,42,25200,600.0,12000,17,0
PRV55259,42,13890,330.7142857142857,3300,19,0
PRV55260,57,22310,391.4035087719298,3300,15,0
PRV55261,30,4780,159.33333333333334,800,12,0
PRV55262,397,235860,594.1057934508816,46000,18,0
PRV55263,319,103750,325.23510971786834,3300,32,0
PRV55264,528,147430,279.2234848484849,10080,33,0
PRV55265,201,43280,215.3233830845771,3300,10,0
PRV55266,25,45740,1829.6,7000,9,1
PRV55267,144,36020,250.13888888888889,3300,12,0
PRV55268,48,13310,277.2916666666667,3300,4,0
PRV55269,172,53490,310.98837209302326,6000,21,0
PRV55270,204,63190,309.7549019607843,5000,8,0
PRV55271,15,6020,401.3333333333333,1500,4,0
PRV55272,211,53340,252.7962085308057,3300,11,0
PRV55273,18,4240,235.55555555555554,1700,10,0
PRV55274,70,20800,297.14285714285717,3300,1,0
PRV55275,54,12370,229.07407407407408,1700,2,0
PRV55276,58,10830,186.72413793103448,2900,1,0
PRV55277,17,4200,247.05882352941177,1800,2,0
PRV55278,45,7200,160.0,700,2,0
PRV55279,81,28610,353.2098765432099,3300,1,0
PRV55281,190,54330,285.94736842105266,3300,1,0
PRV55283,36,12390,344.1666666666667,2400,2,0
PRV55285,7,530,75.71428571428571,400,2,0
PRV55286,4,570,142.5,400,2,0
PRV55289,14,3710,265.0,1200,3,0
PRV55291,6,2190,365.0,1700,1,0
PRV55292,6,610,101.66666666666667,300,2,0
PRV55293,33,5530,167.57575757575756,3300,2,0
PRV55295,88,20380,231.5909090909091,3300,3,0
PRV55296,57,12750,223.68421052631578,2500,1,0
PRV55297,98,21280,217.14285714285714,2400,3,0
PRV55298,57,15740,276.140350877193,2400,2,0
PRV55299,18,5930,329.44444444444446,2400,2,0
PRV55300,32,8320,260.0,1600,1,0
PRV55302,1,400,400.0,400,1,0
PRV55304,204,76330,374.1666666666667,14400,2,0
PRV55305,3,4210,1403.3333333333333,4060,3,0
PRV55306,59,16500,279.66101694915255,2700,2,0
PRV55307,110,24250,220.45454545454547,2300,4,0
PRV55309,35,11800,337.14285714285717,3060,1,0
PRV55312,91,17280,189.8901098901099,3300,3,0
PRV55313,192,57410,299.0104166666667,3300,1,0
PRV55314,89,25040,281.34831460674155,2800,4,0
PRV55316,65,15490,238.30769230769232,3300,3,0
PRV55318,63,26300,417.46031746031747,12100,2,0
PRV55319,17,4570,268.8235294117647,3300,1,0
PRV55320,34,6400,188.23529411764707,900,2,0
PRV55322,28,7270,259.64285714285717,3200,3,0
PRV55323,144,36470,253.26388888888889,3300,5,0
PRV55324,25,7530,301.2,3300,3,0
PRV55325,41,14980,365.3658536585366,3300,3,0
PRV55326,58,11700,201.72413793103448,3300,2,0
PRV55329,2,360,180.0,300,2,0
PRV55330,4,1170,292.5,900,2,0
PRV55331,23,4700,204.34782608695653,1400,2,0
PRV55333,51,9500,186.27450980392157,1700,1,0
PRV55335,24,1760,73.33333333333333,300,1,0
PRV55337,13,1890,145.3846153846154,500,2,0
PRV55338,46,8790,191.08695652173913,1900,1,0
PRV55339,30,7880,262.6666666666667,2100,1,0
PRV55340,108,32730,303.05555555555554,3300,1,0
PRV55341,14,1240,88.57142857142857,600,1,0
PRV55342,9,2440,271.1111111111111,1300,1,0
PRV55343,90,23940,266.0,3300,6,0
PRV55344,14,8320,594.2857142857143,2300,1,0
PRV55345,15,7310,487.3333333333333,3000,2,0
PRV55348,7,610,87.14285714285714,200,2,0
PRV55350,31,4210,135.80645161290323,700,2,0
PRV55351,10,1650,165.0,800,1,0
PRV55352,39,12850,329.4871794871795,3200,1,0
PRV55353,12,2970,247.5,1700,3,0
PRV55354,178,43990,247.13483146067415,2300,4,0
PRV55355,1,90,90.0,90,1,0
PRV55356,27,5030,186.2962962962963,1000,2,0
PRV55357,161,37270,231.49068322981367,3300,1,0
PRV55358,37,14710,397.56756756756755,3200,1,0
PRV55359,113,47940,424.24778761061947,3300,3,0
PRV55360,17,4880,287.05882352941177,2600,1,0
PRV55361,85,23420,275.52941176470586,3200,5,0
PRV55362,148,36170,244.3918918918919,3300,4,0
PRV55363,62,24070,388.2258064516129,3300,1,0
PRV55364,1,80,80.0,80,1,0
PRV55365,7,370,52.857142857142854,90,1,0
PRV55366,107,20310,189.81308411214954,2400,1,0
PRV55368,115,24770,215.3913043478261,3300,56,0
PRV55371,3,330,110.0,200,1,0
PRV55372,12,2620,218.33333333333334,500,1,0
PRV55374,33,335000,10151.515151515152,43000,6,1
PRV55375,14,147900,10564.285714285714,57000,2,1
PRV55376,88,21470,243.97727272727272,3300,13,0
PRV55377,4,3410,852.5,3300,2,0
PRV55378,14,132000,9428.57142857143,35000,4,0
PRV55379,4,36000,9000.0,19000,1,0
PRV55381,45,173700,3860.0,32000,4,0
PRV55382,8,129000,16125.0,57000,5,0
PRV55383,8,70000,8750.0,14000,2,0
PRV55384,1,30,30.0,30,1,0
PRV55385,8,70000,8750.0,29000,3,0
PRV55386,82,21010,256.219512195122,3300,2,0
PRV55387,6,90000,15000.0,57000,1,0
PRV55388,515,134180,260.54368932038835,3300,15,0
PRV55390,26,23150,890.3846153846154,3300,5,0
PRV55392,192,302110,1573.4895833333333,36000,27,0
PRV55395,12,2970,247.5,1300,2,0
PRV55396,75,153830,2051.0666666666666,17000,47,0
PRV55397,6,630,105.0,400,5,0
PRV55398,13,1430,110.0,500,2,0
PRV55399,27,35790,1325.5555555555557,15000,10,0
PRV55400,1,200,200.0,200,1,0
PRV55401,49,11560,235.91836734693877,2400,11,0
PRV55402,44,17720,402.72727272727275,3300,8,0
PRV55404,25,2420,96.8,500,1,0
PRV55405,10,2730,273.0,1100,1,0
PRV55408,16,5160,322.5,2500,2,0
PRV55409,5,280,56.0,200,2,0
PRV55410,56,15380,274.64285714285717,3300,8,0
PRV55411,39,11990,307.43589743589746,1700,2,0
PRV55412,11,1940,176.36363636363637,500,3,0
PRV55413,4,2200,550.0,2100,3,0
PRV55414,12,13670,1139.1666666666667,5000,4,0
PRV55416,73,20330,278.4931506849315,5000,21,0
PRV55417,30,3710,123.66666666666667,500,1,0
PRV55418,9,20190,2243.3333333333335,8000,2,0
PRV55419,8,4430,553.75,2200,1,0
PRV55423,25,4710,188.4,1200,5,0
PRV55424,10,830,83.0,400,1,0
PRV55425,26,3880,149.23076923076923,1200,3,0
PRV55426,77,22110,287.14285714285717,3300,2,0
PRV55427,1,50,50.0,50,1,0
PRV55428,1,7000,7000.0,7000,1,0
PRV55430,7,79000,11285.714285714286,31000,2,1
PRV55431,2,58000,29000.0,55000,1,0
PRV55432,29,7430,256.2068965517241,1700,21,0
PRV55433,87,342020,3931.264367816092,57000,48,1
PRV55434,40,69800,1745.0,15000,28,0
PRV55435,151,1250050,8278.476821192053,77000,16,1
PRV55436,11,2430,220.9090909090909,1300,10,0
PRV55437,106,400250,3775.943396226415,57000,69,1
PRV55438,219,70190,320.50228310502285,9050,4,0
PRV55439,224,96290,429.86607142857144,3300,5,0
PRV55441,32,67910,2122.1875,12000,16,0
PRV55442,61,119850,1964.7540983606557,13000,24,0
PRV55443,38,341390,8983.947368421053,39000,7,0
PRV55444,128,1313260,10259.84375,57000,15,1
PRV55445,133,56500,424.812030075188,10400,20,0
PRV55446,98,23140,236.12244897959184,2800,73,0
PRV55447,66,22990,348.3333333333333,3300,39,0
PRV55448,40,9000,225.0,1400,32,0
PRV55449,21,6480,308.57142857142856,2200,20,0
PRV55450,201,57610,286.6169154228856,5100,13,0
PRV55451,11,860,78.18181818181819,200,10,0
PRV55452,60,372430,6207.166666666667,57000,15,0
PRV55453,795,294610,370.57861635220127,18000,16,1
PRV55454,368,134960,366.7391304347826,12000,6,0
PRV55455,373,95350,255.63002680965147,3300,3,0
PRV55456,6,71300,11883.333333333334,39000,6,0
PRV55458,35,11830,338.0,2000,29,0
PRV55459,344,114890,333.9825581395349,3300,19,0
PRV55460,18,3430,190.55555555555554,1200,14,0
PRV55462,1907,4713830,2471.85631882538,57000,46,1
PRV55463,257,73500,285.9922178988327,3500,138,0
PRV55464,29,6540,225.51724137931035,1800,15,0
PRV55465,339,205830,607.1681415929204,34000,36,0
PRV55467,1896,569280,300.253164556962,16000,14,1
PRV55468,27,10030,371.48148148148147,2500,12,0
PRV55469,10,2110,211.0,950,10,0
PRV55470,470,135060,287.36170212765956,3300,6,0
PRV55471,13,1670,128.46153846153845,400,9,0
PRV55472,23,255090,11090.869565217392,59000,3,1
PRV55473,6,1350,225.0,1000,5,0
PRV55474,80,17430,217.875,2200,53,0
PRV55475,17,3700,217.64705882352942,2700,16,0
PRV55477,46,17290,375.8695652173913,2400,26,0
PRV55479,672,162410,241.68154761904762,3300,2,0
PRV55480,42,14640,348.57142857142856,3300,32,0
PRV55481,52,20310,390.5769230769231,5000,11,0
PRV55482,83,509250,6135.542168674699,57000,40,1
PRV55483,76,778040,10237.368421052632,57000,13,1
PRV55486,15,5170,344.6666666666667,1900,12,0
PRV55487,78,27000,346.15384615384613,3600,5,0
PRV55489,361,111740,309.52908587257616,5020,3,0
PRV55490,50,160900,3218.0,17000,40,0
PRV55491,355,115770,326.11267605633805,3300,8,0
PRV55492,42,281980,6713.809523809524,32000,31,1
PRV55493,39,6270,160.76923076923077,1100,18,0
PRV55494,6,4470,745.0,4000,6,0
PRV55495,51,282660,5542.35294117647,46000,36,1
PRV55496,86,277440,3226.046511627907,33000,27,1
PRV55497,7,980,140.0,300,7,0
PRV55498,27,2830,104.81481481481481,500,20,0
PRV55499,33,7900,239.3939393939394,3300,17,0
PRV55500,38,15060,396.3157894736842,3300,23,0
PRV55501,13,12940,995.3846153846154,10000,6,0
PRV55503,604,188780,312.5496688741722,9000,20,0
PRV55505,480,128250,267.1875,3300,6,0
PRV55506,14,124940,8924.285714285714,26000,5,1
PRV55507,87,44350,509.7701149425287,14000,13,0
PRV55508,16,9310,581.875,2400,10,0
PRV55509,39,362510,9295.128205128205,57000,28,1
PRV55510,861,255210,296.411149825784,3300,418,0
PRV55511,5,3520,704.0,2100,5,0
PRV55512,128,32330,252.578125,3500,2,0
PRV55513,38,12550,330.2631578947368,3300,29,0
PRV55514,295,158330,536.7118644067797,18000,13,1
PRV55515,459,130860,285.0980392156863,3300,13,0
PRV55516,158,254930,1613.4810126582279,26000,45,0
PRV55518,235,205770,875.6170212765958,36000,57,0
PRV55519,23,94710,4117.826086956522,34000,16,1
PRV55520,287,95890,334.11149825783974,3300,14,0
PRV55521,615,157650,256.3414634146341,3300,5,0
PRV55522,248,69570,280.5241935483871,3300,10,0
PRV55523,303,83320,274.983498349835,3300,16,0
PRV55525,933,294250,315.3804930332262,4900,3,0
PRV55527,2,170,85.0,100,2,0
PRV55528,4,880,220.0,600,4,0
PRV55530,71,17730,249.71830985915494,2300,35,0
PRV55531,122,886130,7263.360655737705,40000,11,1
PRV55534,146,35080,240.27397260273972,3360,9,0
PRV55535,42,9690,230.71428571428572,1200,25,0
PRV55536,222,148350,668.2432432432432,33000,11,0
PRV55537,15,4810,320.6666666666667,2000,12,0
PRV55538,2,80,40.0,60,1,0
PRV55539,3,2620,873.3333333333334,2000,3,0
PRV55540,31,221040,7130.322580645161,36000,7,0
PRV55541,134,30380,226.71641791044777,3300,2,0
PRV55543,141,92600,656.7375886524823,44000,6,0
PRV55547,27,139420,5163.7037037037035,57000,20,0
PRV55548,562,159660,284.0925266903915,3300,7,0
PRV55549,28,7300,260.7142857142857,2000,5,0
PRV55550,58,453200,7813.793103448276,57000,13,1
PRV55551,91,29760,327.032967032967,3300,40,0
PRV55552,1206,436740,362.1393034825871,57000,20,0
PRV55554,78,16180,207.43589743589743,3300,3,0
PRV55555,50,55450,1109.0,9000,25,0
PRV55556,206,54080,262.5242718446602,2600,59,0
PRV55557,68,60450,888.9705882352941,22000,23,0
PRV55558,36,11330,314.72222222222223,3300,2,0
PRV55560,21,5170,246.1904761904762,1700,14,0
PRV55561,24,8360,348.3333333333333,5100,14,0
PRV55562,17,2950,173.52941176470588,800,13,0
PRV55563,18,4690,260.55555555555554,2800,8,0
PRV55564,3,150,50.0,90,3,0
PRV55565,23,6440,280.0,2600,18,0
PRV55566,53,17310,326.60377358490564,3300,4,0
PRV55567,70,213870,3055.285714285714,46000,26,0
PRV55569,9,1480,164.44444444444446,500,5,0
PRV55570,10,4900,490.0,3300,8,0
PRV55571,61,13560,222.29508196721312,3300,13,0
PRV55572,1,10,10.0,10,1,0
PRV55573,11,29630,2693.6363636363635,11000,7,0
PRV55574,15,2340,156.0,1000,1,0
PRV55575,6,470,78.33333333333333,200,5,0
PRV55576,60,26830,447.1666666666667,8000,10,0
PRV55577,2,20,10.0,20,1,0
PRV55578,1,200,200.0,200,1,0
PRV55579,174,37570,215.91954022988506,2600,2,0
PRV55580,66,19380,293.6363636363636,3300,21,0
PRV55581,2,70,35.0,50,2,0
PRV55582,24,7870,327.9166666666667,1700,12,0
PRV55583,12,18820,1568.3333333333333,9000,10,0
PRV55584,2,600,300.0,400,2,0
PRV55585,114,32500,285.0877192982456,3200,16,0
PRV55586,2,42000,21000.0,35000,2,0
PRV55587,7,1730,247.14285714285714,1400,7,0
PRV55588,3,3800,1266.6666666666667,3300,3,0
PRV55589,20,2240,112.0,500,15,0
PRV55590,5,2500,500.0,2300,4,0
PRV55591,1,0,0.0,0,1,0
PRV55592,117,22140,189.23076923076923,3300,8,0
PRV55593,147,39820,270.8843537414966,3300,12,0
PRV55595,17,2610,153.52941176470588,1000,8,0
PRV55596,32,12720,397.5,2900,7,0
PRV55598,167,46190,276.58682634730536,3300,1,0
PRV55599,1,100,100.0,100,1,0
PRV55600,4,25000,6250.0,12000,4,0
PRV55601,8,1540,192.5,500,6,0
PRV55602,5,780,156.0,400,4,0
PRV55603,2,15000,7500.0,9000,2,0
PRV55604,17,130000,7647.058823529412,18000,1,0
PRV55606,4,40000,10000.0,24000,3,0
PRV55607,1,40,40.0,40,1,0
PRV55608,18,7400,411.1111111111111,3300,1,0
PRV55609,10,6850,685.0,4200,1,0
PRV55610,1,1700,1700.0,1700,1,0
PRV55612,1,800,800.0,800,1,0
PRV55613,7,740,105.71428571428571,500,1,0
PRV55614,73,29530,404.52054794520546,14600,2,0
PRV55615,1,50,50.0,50,1,0
PRV55617,2,260,130.0,200,1,0
PRV55618,13,1410,108.46153846153847,300,1,0
PRV55619,2,60,30.0,50,1,0
PRV55620,15,1840,122.66666666666667,500,1,0
PRV55621,62,13030,210.16129032258064,2100,2,0
PRV55622,1,1500,1500.0,1500,1,0
PRV55623,9,2950,327.77777777777777,1400,2,0
PRV55624,2,100,50.0,70,1,0
PRV55625,21,5910,281.42857142857144,1200,3,0
PRV55626,9,810,90.0,300,4,0
PRV55627,38,5980,157.3684210526316,1900,4,0
PRV55631,2,400,200.0,400,2,0
PRV55632,1,60,60.0,60,1,0
PRV55633,358,91690,256.1173184357542,4060,4,0
PRV55634,2,3500,1750.0,3300,2,0
PRV55635,59,13490,228.64406779661016,3300,3,0
PRV55637,1,300,300.0,300,1,0
PRV55638,5,360,72.0,200,2,0
PRV55639,4,440,110.0,200,1,0
PRV55640,64,11900,185.9375,1900,3,0
PRV55641,2,840,420.0,800,1,0
PRV55642,2,2900,1450.0,2500,1,0
PRV55644,29,5060,174.48275862068965,2200,3,0
PRV55646,2,300,150.0,200,1,0
PRV55648,2,80,40.0,60,1,0
PRV55649,2,100,50.0,50,1,0
PRV55650,4,220,55.0,90,1,0
PRV55652,28,6140,219.28571428571428,3200,6,0
PRV55653,25,6400,256.0,2200,5,0
PRV55654,578,195200,337.71626297577853,3300,6,0
PRV55655,3,230,76.66666666666667,200,2,0
PRV55656,30,10170,339.0,3300,2,0
PRV55657,1,1700,1700.0,1700,1,0
PRV55658,15,196400,13093.333333333334,36000,6,0
PRV55659,20,227000,11350.0,38000,2,1
PRV55660,4,33000,8250.0,18000,1,0
PRV55661,14,202000,14428.57142857143,52000,2,0
PRV55662,28,233000,8321.42857142857,25000,1,0
PRV55663,7,36000,5142.857142857143,13000,3,0
PRV55664,20,205000,10250.0,40000,2,0
PRV55665,1,9000,9000.0,9000,1,0
PRV55666,19,125000,6578.9473684210525,13000,3,0
PRV55667,38,382180,10057.368421052632,46000,4,1
PRV55668,4,47000,11750.0,22000,1,0
PRV55670,9,98000,10888.888888888889,21000,3,1
PRV55671,2,16000,8000.0,9000,1,0
PRV55673,60,110000,1833.3333333333333,31000,31,1
PRV55674,9,4990,554.4444444444445,2300,8,0
PRV55675,83,98840,1190.8433734939758,75000,18,0
PRV55676,167,1040300,6229.34131736527,42000,64,1
PRV55677,84,17200,204.76190476190476,2400,31,0
PRV55678,16,129290,8080.625,36000,12,0
PRV55679,229,147280,643.1441048034934,30000,13,0
PRV55680,206,68060,330.3883495145631,9000,32,0
PRV55682,23,62740,2727.8260869565215,15000,11,0
PRV55683,28,4100,146.42857142857142,900,6,0
PRV55684,3,410,136.66666666666666,300,3,0
PRV55687,81,61240,756.0493827160494,12000,25,0
PRV55688,47,23600,502.1276595744681,14000,18,0
PRV55689,577,1226770,2126.117850953206,57000,42,1
PRV55690,91,168510,1851.7582417582419,37000,46,0
PRV55691,40,22060,551.5,7000,14,0
PRV55692,152,48480,318.94736842105266,10000,12,0
PRV55695,73,15150,207.53424657534248,2400,6,0
PRV55697,26,7430,285.7692307692308,1700,17,0
PRV55699,30,22960,765.3333333333334,11000,8,0
PRV55700,30,83030,2767.6666666666665,57000,16,0
PRV55701,186,50800,273.1182795698925,3300,4,0
PRV55702,14,3640,260.0,1800,8,0
PRV55703,58,34700,598.2758620689655,11000,14,0
PRV55704,38,28110,739.7368421052631,12000,20,0
PRV55705,253,63920,252.64822134387353,3300,1,0
PRV55706,1,12000,12000.0,12000,1,0
PRV55707,33,55020,1667.2727272727273,13000,15,0
PRV55709,43,160590,3734.6511627906975,43000,26,0
PRV55710,40,48680,1217.0,9000,22,0
PRV55711,5,660,132.0,400,3,0
PRV55712,26,9880,380.0,3300,10,0
PRV55714,22,29640,1347.2727272727273,9000,7,0
PRV55715,864,730210,845.1504629629629,34000,19,1
PRV55716,25,6620,264.8,1700,16,0
PRV55717,73,25360,347.3972602739726,3300,5,0
PRV55719,23,6600,286.95652173913044,2800,5,0
PRV55720,11,27330,2484.5454545454545,18000,5,0
PRV55721,5,410,82.0,200,4,0
PRV55723,47,14500,308.51063829787233,3300,6,0
PRV55724,31,12550,404.83870967741933,2200,7,0
PRV55726,36,9690,269.1666666666667,3300,5,0
PRV55727,68,16630,244.55882352941177,2800,3,0
PRV55728,7,3620,517.1428571428571,3000,3,0
PRV55729,114,20910,183.42105263157896,3300,7,0
PRV55731,135,32410,240.07407407407408,3300,15,0
PRV55732,111,178660,1609.5495495495495,54000,8,0
PRV55733,46,14670,318.9130434782609,3300,4,0
PRV55734,310,71190,229.6451612903226,3300,14,0
PRV55735,93,32230,346.55913978494624,3200,8,0
PRV55736,230,107940,469.30434782608694,13000,20,0
PRV55737,257,261570,1017.7821011673152,34000,35,0
PRV55739,86,234640,2728.3720930232557,31000,18,0
PRV55740,21,4510,214.76190476190476,2500,12,0
PRV55741,6,1220,203.33333333333334,500,4,0
PRV55742,75,70050,934.0,23000,12,0
PRV55743,69,64530,935.2173913043479,18000,5,0
PRV55744,2,80,40.0,70,1,0
PRV55745,81,14410,177.90123456790124,3300,6,0
PRV55748,10,3470,347.0,2200,6,0
PRV55749,4,410,102.5,200,3,0
PRV55750,5,660,132.0,400,3,0
PRV55751,2,1280,640.0,1200,1,0
PRV55752,563,156720,278.3658969804618,3300,44,0
PRV55753,40,93000,2325.0,18000,14,0
PRV55754,22,5210,236.8181818181818,1900,13,0
PRV55755,86,155920,1813.0232558139535,57000,31,0
PRV55759,3,240,80.0,100,3,0
PRV55760,3,210,70.0,80,3,0
PRV55761,4,210,52.5,70,1,0
PRV55762,9,1140,126.66666666666667,300,2,0
PRV55763,10,1480,148.0,600,4,0
PRV55764,29,9830,338.9655172413793,4000,10,0
PRV55765,20,20790,1039.5,12000,1,0
PRV55766,6,300,50.0,100,1,0
PRV55767,2,80,40.0,80,2,0
PRV55768,64,24570,383.90625,3300,1,0
PRV55769,15,18000,1200.0,7000,2,0
PRV55770,19,1870,98.42105263157895,500,1,0
PRV55771,73,18120,248.21917808219177,3300,5,0
PRV55772,4,490,122.5,300,3,0
PRV55774,14,49930,3566.4285714285716,26000,11,0
PRV55775,14,11610,829.2857142857143,10000,7,0
PRV55776,4,90,22.5,60,4,0
PRV55777,17,4620,271.7647058823529,1500,8,0
PRV55778,1,40,40.0,40,1,0
PRV55779,7,2530,361.42857142857144,1300,6,0
PRV55780,52,109220,2100.3846153846152,41000,10,0
PRV55782,6,1930,321.6666666666667,1100,2,0
PRV55783,7,43040,6148.571428571428,17000,4,0
PRV55785,9,4570,507.77777777777777,1900,5,0
PRV55786,11,2120,192.72727272727272,1000,6,0
PRV55787,1,200,200.0,200,1,0
PRV55788,19,2770,145.78947368421052,1000,4,0
PRV55789,23,6860,298.2608695652174,2200,1,0
PRV55790,5,48000,9600.0,20000,3,0
PRV55791,10,129000,12900.0,33000,3,0
PRV55792,1,7000,7000.0,7000,1,0
PRV55793,6,72000,12000.0,24000,1,0
PRV55794,11,2560,232.72727272727272,1300,3,0
PRV55795,10,4050,405.0,2100,4,0
PRV55796,7,870,124.28571428571429,600,1,0
PRV55797,3,1060,353.3333333333333,800,3,0
PRV55798,6,3060,510.0,1800,1,0
PRV55800,1,50,50.0,50,1,0
PRV55801,2,70,35.0,60,1,0
PRV55802,1,10,10.0,10,1,0
PRV55803,2,140,70.0,70,1,0
PRV55804,9,2570,285.55555555555554,800,3,0
PRV55805,8,3850,481.25,3300,1,0
PRV55806,16,5090,318.125,2900,2,0
PRV55807,17,6080,357.6470588235294,3300,2,0
PRV55808,22,4690,213.1818181818182,1100,4,0
PRV55809,10,62000,6200.0,16000,3,0
PRV55810,1,12000,12000.0,12000,1,0
PRV55811,2,41000,20500.0,29000,1,0
PRV55812,17,161000,9470.588235294117,20000,2,1
PRV55813,7,38000,5428.571428571428,11000,1,0
PRV55814,4,110,27.5,60,1,0
PRV55815,4,12000,3000.0,5000,2,0
PRV55816,1,6000,6000.0,6000,1,0
PRV55817,25,222000,8880.0,42000,4,0
PRV55818,10,5620,562.0,5000,6,0
PRV55819,198,48390,244.3939393939394,3300,23,0
PRV55820,477,120350,252.30607966457023,7030,13,0
PRV55821,195,207970,1066.5128205128206,39000,5,1
PRV55822,384,112770,293.671875,5500,25,0
PRV55826,26,106390,4091.923076923077,57000,14,0
PRV55828,24,26970,1123.75,10000,21,0
PRV55830,10,103120,10312.0,34000,9,0
PRV55831,810,235090,290.2345679012346,8400,6,0
PRV55832,284,481100,1694.0140845070423,30000,118,0
PRV55833,144,94850,658.6805555555555,31000,7,0
PRV55834,453,197250,435.43046357615896,11050,29,0
PRV55835,269,139590,518.9219330855019,26000,22,1
PRV55836,82,122790,1497.439024390244,17000,39,0
PRV55837,45,155370,3452.6666666666665,38000,23,0
PRV55839,186,76630,411.98924731182797,17000,7,0
PRV55842,122,49540,406.0655737704918,4080,21,1
PRV55843,213,46740,219.43661971830986,3300,22,0
PRV55846,127,511670,4028.8976377952754,80000,86,0
PRV55847,185,40460,218.7027027027027,2800,5,0
PRV55848,39,34010,872.0512820512821,15000,22,0
PRV55849,176,1283730,7293.920454545455,72000,62,1
PRV55850,236,416040,1762.8813559322034,87000,27,0
PRV55851,45,43640,969.7777777777778,7000,15,0
PRV55852,60,31730,528.8333333333334,12000,11,1
PRV55854,2,2460,1230.0,2400,2,0
PRV55855,114,23150,203.0701754385965,1800,3,0
PRV55856,54,12120,224.44444444444446,1700,6,0
PRV55858,8,710,88.75,200,6,0
PRV55859,15,4880,325.3333333333333,1800,5,0
PRV55862,8,3230,403.75,1500,5,0
