Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score
PRV54778,1672,998160,596.9856459330143,33000,8,1,0.16820755974028356
PRV54779,31,120680,3892.903225806452,34000,26,0,-0.07948859748847487
PRV54780,21,4950,235.7142857142857,2400,9,0,-0.17413186658474916
PRV54781,205,776560,3788.0975609756097,53000,44,1,0.036253095620074505
PRV54783,28,20530,733.2142857142857,3300,14,0,-0.1662184619142526
PRV54784,9,1520,168.88888888888889,600,4,0,-0.17518541141459376
PRV54785,8,26330,3291.25,17000,7,0,-0.11676435379709338
PRV54786,1316,415900,316.03343465045594,11900,9,1,0.07893913743667924
PRV54787,77,297820,3867.792207792208,55000,48,0,-0.0192705144887097
PRV54789,3,30000,10000.0,14000,3,0,-0.05994986838032618
PRV54790,8,3560,445.0,1800,2,0,-0.173052950312868
PRV54792,22,5390,245.0,1300,2,0,-0.17707811449820104
PRV54793,10,3820,382.0,2500,3,0,-0.17672301458694079
PRV54794,3,450,150.0,300,3,0,-0.16836692412028786
PRV54795,21,7510,357.6190476190476,3300,6,0,-0.17887264472629721
PRV54796,2,1700,850.0,1100,1,0,-0.15387218320289492
PRV54798,5,290,58.0,100,1,0,-0.1636848730594257
PRV54799,1,100,100.0,100,1,0,-0.16546806081221704
PRV54800,2,500,250.0,400,2,0,-0.17042379728632212
PRV54802,17,1770,104.11764705882354,500,4,0,-0.17233393043634693
PRV54803,3,1880,626.6666666666666,1800,2,0,-0.1691514598524989
PRV54805,5,270,54.0,200,1,0,-0.16545617591084627
PRV54806,75,13300,177.33333333333334,2000,1,0,-0.1555444866604907
PRV54808,32,15140,473.125,4020,3,1,-0.17155126322558029
PRV54809,55,21170,384.9090909090909,3300,4,0,-0.17408071083264942
PRV54810,7,3800,542.8571428571429,2700,2,0,-0.17347214722967563
PRV54812,12,156000,13000.0,42000,3,0,-0.014551124237857871
PRV54813,1056,300030,284.1193181818182,5300,1,0,0.05101271609268632
PRV54814,82,20790,253.53658536585365,2700,3,0,-0.16688764220191615
PRV54817,1,7000,7000.0,7000,1,0,-0.08580438109736199
PRV54818,5,46000,9200.0,26000,2,0,-0.0672097158330876
PRV54819,25,158110,6324.4,20000,4,0,-0.07976218148394543
PRV54820,1,12000,12000.0,12000,1,0,-0.042211714589236116
PRV54821,7,39000,5571.428571428572,9000,1,0,-0.10056691165991744
PRV54822,16,136000,8500.0,18000,2,1,-0.0700339523646557
PRV54824,10,100000,10000.0,23000,1,0,-0.05232746907787639
PRV54827,17,2570,151.1764705882353,600,1,0,-0.17263952096671686
PRV54828,60,111610,1860.1666666666667,57000,16,1,-0.06036618163617624
PRV54829,75,21140,281.8666666666667,2500,30,0,-0.1451345273206514
PRV54830,11,13810,1255.4545454545455,13000,6,0,-0.14152571846284845
PRV54831,17,34040,2002.3529411764705,20000,13,0,-0.1255930540350319
PRV54832,60,95240,1587.3333333333333,54000,19,1,-0.0720603568391926
PRV54833,88,19000,215.9090909090909,3300,3,0,-0.16890478912591117
PRV54834,16,59300,3706.25,24000,8,0,-0.11056213172243051
PRV54836,8,3400,425.0,1600,6,0,-0.17074330387308234
PRV54837,1843,524060,284.35160065111234,16300,12,1,0.12863199837114458
PRV54838,58,10800,186.20689655172413,1600,1,0,-0.16302465887767126
PRV54840,26,6520,250.7692307692308,1900,12,0,-0.16965810244009616
PRV54841,6,50250,8375.0,27000,5,0,-0.07604930711586405
PRV54842,130,62420,480.1538461538461,11000,18,0,-0.133655006408469
PRV54845,41,100280,2445.853658536585,37000,18,1,-0.0927461297494796
PRV54846,42,117930,2807.8571428571427,31000,27,0,-0.0918269707330206
PRV54847,296,128200,433.1081081081081,16000,59,0,-0.03738091638029539
PRV54848,28,239270,8545.357142857143,57000,5,0,-0.017403099615495687
PRV54849,12,1590,132.5,300,8,0,-0.16662510378536954
PRV54852,180,51420,285.6666666666667,3300,2,0,-0.1433317672513969
PRV54854,131,39660,302.7480916030534,3300,3,0,-0.15662152945858937
PRV54855,212,56930,268.5377358490566,3200,3,0,-0.13140233116417038
PRV54856,1,40,40.0,40,1,0,-0.1628659375466221
PRV54859,25,12250,490.0,3300,4,0,-0.17537917299017947
PRV54860,21,14080,670.4761904761905,3300,1,0,-0.169205118311895
PRV54861,43,6450,150.0,900,9,0,-0.16478142861612227
PRV54862,7,3530,504.2857142857143,2800,2,0,-0.17442300856251458
PRV54863,6,1140,190.0,500,2,0,-0.1765188620327074
PRV54864,5,860,172.0,500,2,0,-0.17603259326283316
PRV54865,6,610,101.66666666666669,300,2,0,-0.1736931025826554
PRV54866,2,40,20.0,20,1,0,-0.1626650772609341
PRV54867,3,3550,1183.3333333333333,3300,1,0,-0.15441698466833143
PRV54868,105,25220,240.1904761904762,3100,1,0,-0.1593846979024972
PRV54869,8,950,118.75,300,1,0,-0.17088251128732673
PRV54870,8,1080,135.0,300,1,0,-0.17098218986575803
PRV54871,10,3260,326.0,2000,1,0,-0.17454422808466308
PRV54873,8,420,52.5,90,3,0,-0.164081736294787
PRV54875,20,172000,8600.0,25000,3,1,-0.055577096071763255
PRV54876,3,58000,19333.33333333333,37000,2,1,0.03268543976457572
PRV54877,70,26290,375.57142857142856,3300,20,0,-0.16638982651336476
PRV54878,16,9240,577.5,5000,7,0,-0.16380901835071304
PRV54879,245,643720,2627.428571428572,57000,36,1,0.02188223328060479
PRV54881,39,294510,7551.538461538462,35000,6,0,-0.03964390777134108
PRV54882,253,369680,1461.1857707509882,34000,132,1,0.0885693913778236
PRV54883,1,13000,13000.0,13000,1,0,-0.02541831178733922
PRV54885,316,411400,1301.8987341772151,41000,180,0,0.13204709383183366
PRV54886,9,7940,882.2222222222222,5300,8,0,-0.15245291713852527
PRV54887,143,48780,341.1188811188811,3300,77,0,-0.05305172661176005
PRV54888,413,120880,292.6876513317191,3300,146,0,0.07824387499128649
PRV54889,56,100580,1796.071428571429,34000,33,0,-0.08751240413044142
PRV54890,77,74320,965.1948051948052,44000,53,0,-0.038547001142883064
PRV54891,50,83380,1667.6,35000,18,0,-0.10217346553581452
PRV54892,49,10670,217.75510204081635,3300,30,0,-0.14882758912143862
PRV54893,8,1830,228.75,1000,6,0,-0.17255122038183895
PRV54894,229,1757060,7672.751091703057,103000,64,1,0.22570288508448255
PRV54895,3436,1057610,307.80267753201394,36000,26,1,0.2006725540696126
PRV54896,159,616860,3879.622641509434,57000,56,1,0.021017648277318446
PRV54898,9,72000,8000.0,17000,1,0,-0.08216056375615544
PRV54900,14,3490,249.28571428571428,1000,14,0,-0.16539454932250885
PRV54901,25,103960,4158.4,46000,23,0,-0.06753823388909425
PRV54902,16,9840,615.0,5000,10,0,-0.16268203692138328
PRV54903,7,57000,8142.857142857143,17000,1,0,-0.08304817693905098
PRV54904,19,7970,419.4736842105263,2900,9,0,-0.17390068912305617
PRV54905,149,79620,534.3624161073825,17000,44,0,-0.09118499336574332
PRV54906,22,127150,5779.545454545455,57000,14,0,-0.050770654014458294
PRV54907,170,59920,352.47058823529414,5020,22,0,-0.12567232514067028
PRV54908,115,34230,297.6521739130435,4200,41,0,-0.1103367167380076
PRV54909,27,89860,3328.1481481481483,15000,22,0,-0.10202226398241243
PRV54910,215,80880,376.1860465116279,12000,69,0,-0.04264829621708155
PRV54911,85,25520,300.2352941176471,3000,35,0,-0.13682020366628472
PRV54914,402,212930,529.6766169154229,24000,14,0,-0.039252289692606135
PRV54916,107,183750,1717.2897196261683,55000,13,0,-0.056080539738006474
PRV54917,37,112450,3039.189189189189,13000,5,0,-0.10473122682443586
PRV54918,166,874860,5270.240963855422,83000,50,1,0.1405056367419133
PRV54919,178,66770,375.1123595505618,9000,40,0,-0.09179188058992654
PRV54923,79,30400,384.8101265822785,3300,17,0,-0.1624298302299353
PRV54924,173,279220,1613.9884393063585,41000,46,0,-0.029706188118560295
PRV54925,122,478870,3925.163934426229,57000,24,1,-0.017007379004338463
PRV54926,47,85620,1821.7021276595744,32000,19,0,-0.10922438373722371
PRV54927,102,22600,221.5686274509804,2300,40,0,-0.10844068670930779
PRV54929,26,197630,7601.153846153846,41000,21,1,-0.04395682533634754
PRV54930,211,93570,443.4597156398104,10000,55,0,-0.05819722889446799
PRV54931,52,248540,4779.615384615385,37000,35,1,-0.04658846490561552
PRV54932,59,21160,358.64406779661016,3300,45,0,-0.12548348911700052
PRV54933,64,273200,4268.75,41000,16,1,-0.060914358589657935
PRV54934,71,178930,2520.1408450704225,23000,28,0,-0.08138736432785215
PRV54935,89,23250,261.23595505617976,3300,32,0,-0.14207518052413737
PRV54936,221,1139730,5157.149321266968,57000,55,1,0.10321650598086896
PRV54937,36,36260,1007.2222222222222,11000,26,0,-0.133333641129873
PRV54938,86,25530,296.86046511627904,3100,57,0,-0.09935220833790354
PRV54939,1380,407800,295.5072463768116,7900,239,1,0.21804015720878178
PRV54941,18,4990,277.22222222222223,2100,11,0,-0.17134680370910377
PRV54942,130,365970,2815.153846153846,124000,58,1,0.12079783349414863
PRV54943,23,23450,1019.5652173913044,16000,15,0,-0.13589913513844487
PRV54944,120,38620,321.8333333333333,3300,85,0,-0.03656893654331472
PRV54945,37,5950,160.8108108108108,1100,14,0,-0.1645737899024245
PRV54946,91,33740,370.7692307692308,3300,61,0,-0.0902035063857165
PRV54947,26,7630,293.46153846153845,3060,15,0,-0.1728908801099603
PRV54949,412,525140,1274.611650485437,45000,138,0,0.11587872632556728
PRV54950,18,75400,4188.888888888889,37000,14,1,-0.08929031069412752
PRV54952,149,181650,1219.1275167785234,79000,77,1,0.0814015019121791
PRV54953,102,28200,276.47058823529414,3200,34,0,-0.13527795273819215
PRV54954,71,18080,254.64788732394365,3300,47,0,-0.11604408122485665
PRV54955,314,2134890,6799.012738853503,57000,69,1,0.18144109273528797
PRV54959,95,86510,910.6315789473684,12000,54,0,-0.06935509819680369
PRV54960,193,51400,266.32124352331607,3300,70,0,-0.06515648930260803
PRV54963,67,29770,444.3283582089553,13000,45,0,-0.10840002130041376
PRV54965,107,151480,1415.7009345794393,55000,73,0,0.009694484565393902
PRV54966,1796,502010,279.51559020044544,3300,10,1,0.12234724723740886
PRV54967,51,21920,429.80392156862746,3300,25,0,-0.15891019639829268
PRV54968,49,127820,2608.5714285714284,57000,24,0,-0.057404098066082876
PRV54970,233,106170,455.6652360515021,15000,35,0,-0.07578466474046641
PRV54971,429,541030,1261.1421911421912,47000,11,0,0.030927959662964244
PRV54972,62,16950,273.38709677419354,2400,31,0,-0.1491166131662094
PRV54973,129,68880,533.953488372093,10000,70,0,-0.05722844689698575
PRV54975,132,36460,276.2121212121212,3500,39,0,-0.11879034007088218
PRV54976,55,19940,362.54545454545456,3300,23,0,-0.16373576461976008
PRV54977,53,89140,1681.8867924528302,28000,28,0,-0.109908937640121
PRV54978,265,86760,327.3962264150944,5900,14,0,-0.10339359271202259
PRV54981,95,816730,8597.157894736842,57000,14,0,0.05276415072870555
PRV54982,37,11860,320.5405405405405,3300,16,0,-0.1722420789373007
PRV54983,126,42140,334.44444444444446,3300,53,0,-0.09786147722802302
PRV54985,223,63340,284.0358744394619,3100,100,0,0.00017384966375089128
PRV54986,618,1693410,2740.145631067961,85000,105,1,0.21362408427268564
PRV54988,41,14310,349.0243902439024,3300,26,0,-0.1595785197345574
PRV54990,20,46600,2330.0,27000,16,0,-0.11094703463693867
PRV54991,130,21180,162.92307692307693,3300,63,0,-0.07474643213714183
PRV54992,18,11710,650.5555555555555,3300,14,0,-0.16595150431215866
PRV54993,53,185920,3507.9245283018868,92000,28,0,0.05462282663073692
PRV54995,16,6060,378.75,3300,9,0,-0.17605898320058866
PRV54997,34,39770,1169.7058823529412,15000,15,0,-0.1409689328972808
PRV54998,207,563540,2722.415458937198,33000,23,1,-0.004456402694636319
PRV54999,10,40940,4094.0,16000,9,0,-0.11757134644943229
PRV55000,764,1166020,1526.2041884816754,49000,139,0,0.18354816448129763
PRV55001,158,41400,262.0253164556962,3300,68,0,-0.07070396672497603
PRV55002,100,27060,270.6,3300,30,0,-0.14320795700072203
PRV55003,76,77850,1024.342105263158,28000,32,0,-0.09770621203891178
PRV55004,2399,703610,293.29303876615256,23000,25,1,0.17124566638809524
PRV55005,130,516780,3975.230769230769,42000,43,0,0.0017265660859747678
PRV55006,41,37250,908.5365853658536,10000,21,0,-0.15002247984750333
PRV55007,14,3330,237.8571428571429,1600,9,0,-0.17365352436476222
PRV55010,289,66400,229.75778546712803,3300,26,1,-0.1007310972159346
PRV55011,56,13750,245.53571428571428,3300,28,0,-0.15813300070839065
PRV55012,73,19800,271.2328767123288,3300,24,0,-0.1583257999184292
PRV55013,83,17800,214.4578313253012,3300,49,0,-0.10601246640968548
PRV55016,146,38140,261.2328767123288,3300,26,0,-0.14068599705139123
PRV55018,75,615940,8212.533333333333,49000,10,1,0.023854208110155817
PRV55019,285,1857020,6515.859649122807,57000,52,1,0.16479668531505454
PRV55022,137,716850,5232.481751824817,57000,34,1,0.021267340314095495
PRV55023,64,420150,6564.84375,57000,13,0,-0.01402357707421853
PRV55024,46,32980,716.9565217391304,8000,40,0,-0.11779813127878586
PRV55026,272,76910,282.75735294117646,3300,124,0,0.04172701947652013
PRV55027,156,191990,1230.7051282051282,57000,68,1,0.004173873798961281
PRV55028,223,241790,1084.2600896860986,51000,11,0,-0.031098978780738307
PRV55029,255,224000,878.4313725490196,22000,90,0,0.020146143081044565
PRV55030,311,782900,2517.363344051447,57000,78,1,0.07804529481240807
PRV55031,32,45300,1415.625,19000,26,0,-0.1170881924614765
PRV55032,36,20340,565.0,5000,18,0,-0.15969801182425686
PRV55034,612,435780,712.0588235294117,48000,2,1,0.04927052134514687
PRV55035,14,3860,275.7142857142857,3300,5,0,-0.17717359713951475
PRV55036,64,14760,230.625,2400,30,0,-0.1492703387588865
PRV55037,649,313660,483.2973805855162,26000,14,0,0.0040308402891611195
PRV55038,15,4230,282.0,1400,13,0,-0.16899868140770785
PRV55039,2058,816200,396.5986394557823,27000,55,1,0.18492632421968347
PRV55040,6,6630,1105.0,3300,5,0,-0.15349398010282156
PRV55041,21,63880,3041.904761904762,30000,18,0,-0.10453788747485143
PRV55042,124,126300,1018.548387096774,29000,47,0,-0.06724228004898869
PRV55043,119,35450,297.89915966386553,3300,65,0,-0.07612626425563312
PRV55044,9,1070,118.88888888888889,700,9,0,-0.16484793607696369
PRV55045,66,27630,418.6363636363636,4700,22,0,-0.1552463707679898
PRV55048,94,866240,9215.31914893617,56000,14,1,0.0694756398027111
PRV55049,148,725150,4899.6621621621625,49000,38,1,0.025876222826395345
PRV55050,183,49610,271.09289617486337,3300,1,0,-0.13855298595513593
PRV55051,7,60000,8571.42857142857,18000,2,0,-0.08398021793423138
PRV55052,49,8480,173.0612244897959,2100,7,0,-0.16815297164011622
PRV55053,54,13340,247.03703703703704,3000,5,0,-0.17479559966954283
PRV55054,69,12650,183.33333333333331,1300,6,0,-0.16115626408429568
PRV55056,100,40290,402.9,8900,20,0,-0.1414979622954427
PRV55057,347,94560,272.507204610951,9200,6,1,-0.08083781548262581
PRV55058,227,63470,279.6035242290749,7600,8,0,-0.11686061074493503
PRV55059,153,51910,339.281045751634,3300,4,0,-0.1485042292216689
PRV55061,95,24290,255.68421052631575,2900,21,0,-0.156521902709169
PRV55062,29,7460,257.2413793103448,1600,8,0,-0.1724571516852696
PRV55063,10,660,66.0,200,10,0,-0.16012797168840054
PRV55064,621,187750,302.33494363929145,8700,1,0,-0.019080557650357155
PRV55067,1,29000,29000.0,29000,1,0,0.0768416280075862
PRV55068,6,2620,436.6666666666667,1700,1,0,-0.1735930112516486
PRV55069,21,2050,97.61904761904762,500,4,0,-0.17053313744394966
PRV55070,20,3220,161.0,1000,1,0,-0.17491005383282793
PRV55071,70,25930,370.4285714285714,3300,5,0,-0.1725983384478375
PRV55072,48,9550,198.95833333333331,3000,3,0,-0.17417235491437028
PRV55073,18,6570,365.0,1200,2,0,-0.17596342823924904
PRV55074,1,10,10.0,10,1,0,-0.1613966994978372
PRV55076,5,770,154.0,400,3,0,-0.172053767972351
PRV55077,8,390,48.75,90,1,0,-0.16298525872418407
PRV55078,1,0,0.0,0,1,0,-0.15995848795725853
PRV55079,47,10940,232.7659574468085,2800,1,0,-0.17177736162027357
PRV55080,8,4820,602.5,1800,3,0,-0.16791159083032137
PRV55081,30,6950,231.66666666666663,1700,1,0,-0.1724819211633309
PRV55083,196,50470,257.5,3300,2,0,-0.13857384287616176
PRV55085,24,9180,382.5,2500,5,0,-0.17507204466214427
PRV55086,78,14690,188.33333333333331,3300,3,0,-0.1666830737112851
PRV55087,201,43770,217.76119402985077,3300,3,0,-0.13715342586217694
PRV55088,31,15250,491.9354838709677,3300,4,0,-0.17274940200022892
PRV55089,1,400,400.0,400,1,0,-0.16649973843310073
PRV55091,18,4750,263.8888888888889,2100,4,0,-0.1765408441630114
PRV55092,8,660,82.5,200,1,0,-0.16898738890032594
PRV55093,19,3380,177.89473684210526,1000,2,0,-0.17841667202874772
PRV55094,19,17100,900.0,3300,3,0,-0.16108173733206177
PRV55095,20,7520,376.0,2800,4,0,-0.17831590014058668
PRV55096,27,5350,198.14814814814812,1000,1,0,-0.17092535649276952
PRV55097,4,720,180.0,500,2,0,-0.17669420331923696
PRV55098,27,6970,258.1481481481481,1400,1,0,-0.17228758531510918
PRV55099,97,24200,249.48453608247425,3300,6,0,-0.16613574044337676
PRV55103,78,15100,193.5897435897436,3300,2,0,-0.1666574105432353
PRV55104,52,14880,286.15384615384613,2000,2,0,-0.16660995891869895
PRV55106,5,3870,774.0,3300,1,0,-0.1641947089134959
PRV55108,223,63340,284.0358744394619,3300,5,0,-0.12950909991747117
PRV55110,40,9960,249.0,3300,2,0,-0.1766158065114264
PRV55111,29,4070,140.3448275862069,1200,2,0,-0.17002067808287624
PRV55112,32,5750,179.6875,2600,2,0,-0.1737071633604539
PRV55114,13,4480,344.61538461538464,2200,3,0,-0.17637900308875076
PRV55116,284,81920,288.4507042253521,3300,2,0,-0.10562398507275256
PRV55117,4,800,200.0,400,3,0,-0.17334232023984736
PRV55118,5,10600,2120.0,10000,4,0,-0.13313274126940733
PRV55120,9,58200,6466.666666666667,19000,3,0,-0.09850046329250756
PRV55121,20,173070,8653.5,57000,3,0,-0.023925293522206292
PRV55122,1,5000,5000.0,5000,1,0,-0.10578517511379792
PRV55123,2,90,45.0,70,2,0,-0.16491014670302007
PRV55124,9,152000,16888.88888888889,46000,5,0,0.035072823201080294
PRV55126,2,13000,6500.0,7000,2,0,-0.09110231507632133
PRV55128,8,111000,13875.0,35000,3,0,-0.019596110749668272
PRV55129,3,10600,3533.333333333333,10000,2,0,-0.12413581550023317
PRV55130,3,28000,9333.333333333334,17000,1,0,-0.06658144227179047
PRV55131,2,47000,23500.0,32000,1,0,0.0647100171440208
PRV55132,10,108000,10800.0,17000,2,0,-0.052433798515742314
PRV55133,2,50000,25000.0,34000,2,0,0.062246146523622814
PRV55134,1,11000,11000.0,11000,1,0,-0.052316363464740445
PRV55135,3,25000,8333.333333333334,19000,3,0,-0.07895483154164046
PRV55136,8,102000,12750.0,41000,6,0,-0.018265772390224866
PRV55137,2,38000,19000.0,27000,2,0,0.027757325587843273
PRV55138,3,25000,8333.333333333334,11000,1,0,-0.07939966159787426
PRV55140,9,85000,9444.444444444443,39000,1,0,-0.04480677979055819
PRV55141,2,90,45.0,60,1,0,-0.16428821278584138
PRV55143,1,10000,10000.0,10000,1,0,-0.05702099345936201
PRV55144,2,41000,20500.0,36000,1,0,0.048480313264646746
PRV55145,14,143000,10214.285714285714,57000,2,0,-0.01721986150042909
PRV55146,1,6000,6000.0,6000,1,0,-0.09979786977200117
PRV55147,6,112200,18700.0,57000,3,1,0.05388118779290052
PRV55148,1,7000,7000.0,7000,1,0,-0.08580438109736199
PRV55149,16,145000,9062.5,32000,1,0,-0.049150271930200384
PRV55150,6,19100,3183.333333333333,9000,3,0,-0.12916217149878745
PRV55151,1,10000,10000.0,10000,1,0,-0.05702099345936201
PRV55152,10,78300,7830.0,17000,3,0,-0.08934533266115924
PRV55154,1,900,900.0,900,1,0,-0.1539118429091869
PRV55155,9,68000,7555.555555555556,18000,2,0,-0.0895220513238586
PRV55156,1,6000,6000.0,6000,1,0,-0.09979786977200117
PRV55157,3,16000,5333.333333333333,7000,1,0,-0.10381271151538884
PRV55158,698,508210,728.0945558739255,57000,11,0,0.071479712642051
PRV55160,10,120000,12000.0,42000,3,0,-0.029019401580537008
PRV55161,2,28000,14000.0,24000,2,0,-0.019653279206232166
PRV55163,587,168750,287.4787052810903,13000,42,1,-0.007871138934863242
PRV55164,154,239760,1556.8831168831168,36000,38,0,-0.04930376924685459
PRV55165,241,329870,1368.7551867219918,33000,129,1,0.08026301615462805
PRV55166,72,19740,274.1666666666667,3300,28,0,-0.15505070096589757
PRV55167,94,33300,354.25531914893617,3300,29,0,-0.147130259144498
PRV55168,134,51960,387.76119402985074,3300,15,0,-0.15066016657584475
PRV55169,721,1011760,1403.2732316227462,57000,233,0,0.20568953938506196
PRV55171,247,407360,1649.2307692307693,23000,28,1,-0.027945048778213022
PRV55172,114,727600,6382.456140350877,125000,40,1,0.14805142953448358
PRV55173,25,8350,334.0,3300,14,0,-0.1750239048724368
PRV55175,304,254600,837.5,47000,111,0,0.0763773577511353
PRV55176,20,8650,432.5,6000,11,0,-0.16283342742315698
PRV55177,327,104420,319.3272171253823,11300,131,0,0.059648704558493915
PRV55178,31,18510,597.0967741935484,6000,13,0,-0.16166487185301776
PRV55179,74,178930,2417.972972972973,25000,25,0,-0.0793761680022097
